Date/Time,Temp_C,Dew Point Temp_C,Rel Hum_%,Wind Speed_km/h,Visibility_km,Press_kPa,Weather,City
1/13/2012 16:00,-3.7,-6.0,84,11,6.4,98.16,Snow,Delhi
1/13/2012 17:00,-2.9,-4.8,87,15,1.6,98.23,Snow,Pune
1/13/2012 18:00,-1.7,-3.3,89,26,16.1,98.32,Snow,Delhi
1/13/2012 19:00,-2.5,-4.5,86,33,2.0,98.6,Snow,Lucknow
1/13/2012 20:00,-3.2,-5.1,87,32,2.0,98.89,Snow,Hyderabad
1/13/2012 21:00,-4.8,-7.9,79,37,4.8,99.09,"Snow,Blowing Snow",Bangalore
1/13/2012 22:00,-5.5,-10.1,70,32,12.9,99.28,Snow,Delhi
1/13/2012 23:00,-7.6,-11.2,75,35,9.7,99.51,"Snow,Blowing Snow",Lucknow
1/14/2012 0:00,-8.9,-13.1,72,39,9.7,99.67,"Snow,Blowing Snow",Delhi
1/14/2012 1:00,-9.7,-14.3,69,24,12.9,99.85,Snow,Delhi
1/14/2012 2:00,-11.2,-15.5,70,28,9.7,100.01,"Snow,Blowing Snow",Ahmedabad
1/14/2012 3:00,-12.0,-16.2,71,24,8.0,100.16,"Snow,Blowing Snow",Ahmedabad
1/14/2012 4:00,-13.4,-18.9,63,20,16.1,100.26,Snow,Lucknow
1/14/2012 5:00,-14.3,-19.8,63,24,25.0,100.39,Cloudy,Lucknow
1/14/2012 6:00,-15.2,-20.6,63,24,25.0,100.6,Cloudy,Ahmedabad
1/14/2012 7:00,-16.8,-22.2,63,26,25.0,100.73,Mostly Cloudy,Bangalore
1/14/2012 8:00,-17.9,-23.5,62,20,24.1,100.84,Mostly Cloudy,Delhi
1/14/2012 9:00,-18.0,-23.6,61,19,24.1,100.97,Cloudy,Jaipur
1/14/2012 10:00,-18.0,-23.9,60,22,24.1,101.08,Mostly Cloudy,Chennai
1/14/2012 11:00,-17.8,-23.9,59,20,24.1,101.14,Mostly Cloudy,Bangalore
1/14/2012 12:00,-17.5,-23.8,58,20,48.3,101.16,Mostly Cloudy,Delhi
1/14/2012 13:00,-17.1,-24.1,55,17,48.3,101.18,Mainly Clear,Hyderabad
1/14/2012 14:00,-16.7,-23.4,56,17,48.3,101.2,Mostly Cloudy,Mumbai
1/14/2012 15:00,-16.7,-23.4,56,22,48.3,101.24,Mostly Cloudy,Bangalore
1/14/2012 16:00,-16.7,-24.3,52,19,24.1,101.3,Mostly Cloudy,Delhi
1/14/2012 17:00,-17.4,-24.4,54,13,25.0,101.36,Mostly Cloudy,Kolkata
1/14/2012 18:00,-17.7,-24.3,56,20,25.0,101.46,Mainly Clear,Kolkata
1/14/2012 19:00,-18.3,-24.4,59,17,25.0,101.56,Mainly Clear,Mumbai
1/14/2012 20:00,-19.6,-25.8,58,13,25.0,101.62,Mainly Clear,Pune
1/14/2012 21:00,-20.0,-25.9,59,11,25.0,101.65,Mostly Cloudy,Hyderabad
1/14/2012 22:00,-19.9,-26.0,58,13,25.0,101.74,Mostly Cloudy,Bangalore
1/14/2012 23:00,-20.3,-26.2,59,9,25.0,101.79,Mostly Cloudy,Lucknow
1/15/2012 0:00,-21.2,-26.8,61,11,25.0,101.81,Cloudy,Bangalore
1/15/2012 1:00,-21.1,-26.6,61,9,25.0,101.86,Cloudy,Ahmedabad
1/15/2012 2:00,-21.4,-26.6,63,9,25.0,101.99,Cloudy,Mumbai
1/15/2012 3:00,-20.7,-26.1,62,4,25.0,102.04,Cloudy,Jaipur
1/15/2012 4:00,-21.0,-26.6,61,0,25.0,102.12,Cloudy,Pune
1/15/2012 5:00,-21.3,-26.5,63,6,25.0,102.19,Mostly Cloudy,Ahmedabad
1/15/2012 6:00,-23.2,-28.5,62,7,25.0,102.28,Mostly Cloudy,Delhi
1/15/2012 7:00,-22.8,-28.0,62,9,25.0,102.37,Mainly Clear,Pune
1/15/2012 8:00,-23.3,-28.5,62,7,24.1,102.45,Clear,Ahmedabad
1/15/2012 9:00,-22.2,-27.8,60,9,48.3,102.57,Mainly Clear,Lucknow
1/15/2012 10:00,-20.6,-26.8,58,9,48.3,102.66,Mainly Clear,Pune
1/15/2012 11:00,-19.3,-26.1,55,9,48.3,102.68,Mainly Clear,Lucknow
1/15/2012 12:00,-18.0,-25.5,52,13,48.3,102.67,Mainly Clear,Chennai
1/15/2012 13:00,-16.8,-24.2,53,20,48.3,102.65,Mainly Clear,Lucknow
1/15/2012 14:00,-16.0,-23.4,53,26,48.3,102.66,Mainly Clear,Lucknow
1/15/2012 15:00,-15.4,-22.8,53,24,48.3,102.71,Clear,Hyderabad
1/15/2012 16:00,-15.1,-22.8,52,24,48.3,102.79,Clear,Ahmedabad
1/15/2012 17:00,-16.2,-23.2,55,15,25.0,102.85,Clear,Ahmedabad
1/15/2012 18:00,-16.3,-22.9,57,17,25.0,102.89,Clear,Jaipur
1/15/2012 19:00,-16.3,-22.7,58,20,25.0,102.94,Clear,Chennai
1/15/2012 20:00,-16.7,-22.4,61,17,25.0,102.98,Clear,Mumbai
1/15/2012 21:00,-16.9,-22.2,63,15,25.0,103.02,Clear,Kolkata
1/15/2012 22:00,-16.9,-21.7,66,17,25.0,103.07,Clear,Hyderabad
1/15/2012 23:00,-16.9,-21.4,68,15,25.0,103.09,Clear,Bangalore
1/16/2012 0:00,-17.1,-21.9,66,15,25.0,103.09,Clear,Chennai
1/16/2012 1:00,-17.8,-22.7,65,6,25.0,103.05,Clear,Jaipur
1/16/2012 2:00,-18.5,-23.0,68,6,25.0,103.08,Clear,Mumbai
1/16/2012 3:00,-19.2,-23.8,67,6,25.0,103.07,Clear,Hyderabad
1/16/2012 4:00,-18.7,-23.5,66,0,25.0,103.05,Clear,Chennai
1/16/2012 5:00,-19.1,-23.3,69,0,25.0,103.02,Clear,Ahmedabad
1/16/2012 6:00,-18.7,-23.2,68,0,25.0,103.01,Clear,Jaipur
1/16/2012 7:00,-17.9,-21.5,73,4,48.3,102.96,Mainly Clear,Ahmedabad
1/16/2012 8:00,-17.9,-22.6,67,9,48.3,102.9,Mostly Cloudy,Lucknow
1/16/2012 9:00,-14.4,-20.7,59,22,48.3,102.75,Cloudy,Bangalore
1/16/2012 10:00,-13.6,-18.7,65,19,48.3,102.62,Mostly Cloudy,Chennai
1/16/2012 11:00,-12.7,-17.7,66,20,48.3,102.44,Mostly Cloudy,Bangalore
1/16/2012 12:00,-10.7,-16.9,60,19,48.3,102.17,Mostly Cloudy,Bangalore
1/16/2012 13:00,-10.1,-16.1,61,13,48.3,101.92,Cloudy,Jaipur
1/16/2012 14:00,-9.0,-13.8,68,13,48.3,101.71,Mostly Cloudy,Hyderabad
1/16/2012 15:00,-8.0,-13.8,63,17,48.3,101.49,Cloudy,Jaipur
1/16/2012 16:00,-7.1,-14.1,57,9,48.3,101.41,Cloudy,Lucknow
1/16/2012 17:00,-7.6,-14.8,56,4,25.0,101.34,Mostly Cloudy,Kolkata
1/16/2012 18:00,-12.5,-17.5,66,15,25.0,101.31,Mainly Clear,Hyderabad
1/16/2012 19:00,-14.8,-19.1,70,15,25.0,101.23,Mainly Clear,Pune
1/16/2012 20:00,-14.0,-18.3,70,13,25.0,101.19,Cloudy,Mumbai
1/16/2012 21:00,-12.9,-17.1,71,11,25.0,101.12,Cloudy,Jaipur
1/16/2012 22:00,-12.2,-16.5,70,9,25.0,101.05,Cloudy,Lucknow
1/16/2012 23:00,-11.5,-15.7,71,7,25.0,100.98,Cloudy,Lucknow
1/17/2012 0:00,-10.8,-15.0,71,9,25.0,100.94,Cloudy,Mumbai
1/17/2012 1:00,-10.4,-14.6,71,9,25.0,100.88,Cloudy,Hyderabad
1/17/2012 2:00,-9.7,-13.7,73,9,25.0,100.84,Cloudy,Jaipur
1/17/2012 3:00,-9.2,-13.2,73,6,25.0,100.84,Cloudy,Bangalore
1/17/2012 4:00,-9.0,-12.2,78,6,6.4,100.8,Freezing Drizzle,Hyderabad
1/17/2012 5:00,-8.3,-10.4,85,6,3.6,100.75,"Freezing Drizzle,Snow",Delhi
1/17/2012 6:00,-7.7,-9.9,84,6,2.4,100.72,"Freezing Drizzle,Snow",Mumbai
1/17/2012 7:00,-7.5,-9.6,85,9,2.0,100.69,Snow,Jaipur
1/17/2012 8:00,-7.4,-9.6,84,9,2.4,100.65,Snow,Jaipur
1/17/2012 9:00,-7.0,-9.5,82,15,4.0,100.59,Snow,Lucknow
1/17/2012 10:00,-6.5,-9.0,82,15,1.2,100.6,Snow,Pune
1/17/2012 11:00,-6.1,-8.5,83,15,2.4,100.53,Snow,Kolkata
1/17/2012 12:00,-5.3,-7.9,82,19,2.8,100.38,Snow,Jaipur
1/17/2012 13:00,-5.1,-7.7,82,22,2.4,100.23,Snow,Hyderabad
1/17/2012 14:00,-4.3,-6.5,85,22,1.6,100.05,Snow,Bangalore
1/17/2012 15:00,-3.7,-6.0,84,24,1.2,99.9,Snow,Kolkata
1/17/2012 16:00,-3.5,-6.0,83,28,1.2,99.69,Snow,Jaipur
1/17/2012 17:00,-3.6,-5.9,84,22,1.6,99.57,Snow,Ahmedabad
1/17/2012 18:00,-3.5,-5.8,84,22,2.4,99.38,Snow,Mumbai
1/17/2012 19:00,-3.3,-5.6,84,24,4.8,99.22,"Freezing Drizzle,Snow",Mumbai
1/17/2012 20:00,-3.6,-5.7,85,24,3.2,98.98,Freezing Rain,Bangalore
1/17/2012 21:00,-2.9,-4.9,86,26,2.8,98.71,Freezing Rain,Jaipur
1/17/2012 22:00,-1.6,-3.2,89,17,3.2,98.47,Freezing Rain,Bangalore
1/17/2012 23:00,-0.6,-2.1,90,7,2.8,98.32,"Freezing Rain,Fog",Chennai
1/18/2012 0:00,2.1,0.7,90,11,8.0,98.31,Fog,Mumbai
1/18/2012 1:00,3.7,-2.1,66,83,25.0,98.36,Mostly Cloudy,Lucknow
1/18/2012 2:00,0.5,-4.0,72,70,25.0,98.62,Mostly Cloudy,Ahmedabad
1/18/2012 3:00,-3.5,-8.2,70,57,25.0,99.0,Mostly Cloudy,Mumbai
1/18/2012 4:00,-6.1,-10.9,69,48,25.0,99.36,Snow,Delhi
1/18/2012 5:00,-7.7,-12.4,69,46,19.3,99.7,Snow,Pune
1/18/2012 6:00,-8.5,-13.9,65,39,19.3,100.0,Mostly Cloudy,Hyderabad
1/18/2012 7:00,-9.8,-15.4,64,39,19.3,100.22,Mainly Clear,Kolkata
1/18/2012 8:00,-10.9,-16.6,63,35,24.1,100.43,Mainly Clear,Kolkata
1/18/2012 9:00,-11.2,-17.2,61,43,24.1,100.65,Mainly Clear,Ahmedabad
1/18/2012 10:00,-11.2,-17.2,61,35,24.1,100.78,Mainly Clear,Ahmedabad
1/18/2012 11:00,-11.1,-17.7,58,39,24.1,100.92,Mainly Clear,Chennai
1/18/2012 12:00,-11.0,-17.8,57,37,24.1,101.0,Mainly Clear,Mumbai
1/18/2012 13:00,-10.6,-17.8,55,32,24.1,101.09,Mainly Clear,Bangalore
1/18/2012 14:00,-10.3,-17.6,55,28,48.3,101.19,Mainly Clear,Pune
1/18/2012 15:00,-10.4,-18.0,54,30,48.3,101.32,Mainly Clear,Kolkata
1/18/2012 16:00,-10.6,-18.4,53,26,48.3,101.45,Mainly Clear,Delhi
1/18/2012 17:00,-11.3,-18.8,54,26,48.3,101.54,Clear,Ahmedabad
1/18/2012 18:00,-12.0,-18.2,60,22,25.0,101.67,Clear,Jaipur
1/18/2012 19:00,-12.7,-18.7,61,22,25.0,101.78,Clear,Delhi
1/18/2012 20:00,-13.4,-19.2,62,17,25.0,101.83,Clear,Hyderabad
1/18/2012 21:00,-13.7,-19.3,63,17,25.0,101.89,Clear,Ahmedabad
1/18/2012 22:00,-14.2,-19.8,62,13,25.0,101.92,Clear,Chennai
1/18/2012 23:00,-14.9,-19.9,66,6,25.0,101.93,Clear,Ahmedabad
1/19/2012 0:00,-16.6,-20.9,69,7,25.0,101.94,Clear,Mumbai
1/19/2012 1:00,-15.2,-18.4,76,4,25.0,101.89,Clear,Ahmedabad
1/19/2012 2:00,-14.3,-17.4,77,6,25.0,101.86,Clear,Ahmedabad
1/19/2012 3:00,-18.0,-21.6,73,6,25.0,101.83,Clear,Bangalore
1/19/2012 4:00,-15.4,-18.3,78,7,25.0,101.81,Clear,Bangalore
1/19/2012 5:00,-16.6,-19.9,76,6,25.0,101.85,Clear,Jaipur
1/19/2012 6:00,-15.3,-19.7,69,6,25.0,101.83,Clear,Mumbai
1/19/2012 7:00,-14.6,-19.2,68,6,24.1,101.84,Clear,Bangalore
1/19/2012 8:00,-13.7,-18.4,68,19,48.3,101.84,Clear,Mumbai
1/19/2012 9:00,-12.7,-17.2,69,17,48.3,101.73,Clear,Jaipur
1/19/2012 10:00,-11.7,-17.2,64,20,48.3,101.68,Mainly Clear,Bangalore
1/19/2012 11:00,-11.0,-16.9,62,26,48.3,101.56,Mostly Cloudy,Hyderabad
1/19/2012 12:00,-8.8,-15.4,59,15,48.3,101.42,Mostly Cloudy,Lucknow
1/19/2012 13:00,-7.3,-14.7,55,20,48.3,101.22,Mostly Cloudy,Mumbai
1/19/2012 14:00,-7.0,-14.9,53,20,48.3,101.03,Mostly Cloudy,Jaipur
1/19/2012 15:00,-6.7,-15.0,52,26,48.3,100.88,Cloudy,Kolkata
1/19/2012 16:00,-6.7,-14.9,52,24,24.1,100.76,Cloudy,Chennai
1/19/2012 17:00,-6.9,-14.7,54,17,24.1,100.7,Cloudy,Ahmedabad
1/19/2012 18:00,-5.0,-12.9,54,19,25.0,100.66,Cloudy,Jaipur
1/19/2012 19:00,-3.6,-12.7,49,30,25.0,100.61,Snow,Jaipur
1/19/2012 20:00,-3.7,-11.9,53,30,16.1,100.63,Snow,Ahmedabad
1/19/2012 21:00,-5.0,-8.4,77,24,2.0,100.6,Snow,Lucknow
1/19/2012 22:00,-4.2,-9.3,68,32,25.0,100.51,Snow,Delhi
1/19/2012 23:00,-4.1,-8.9,69,26,25.0,100.47,Snow,Mumbai
1/20/2012 0:00,-4.1,-8.6,71,26,25.0,100.5,Mostly Cloudy,Delhi
1/20/2012 1:00,-4.1,-8.3,73,20,25.0,100.54,Snow,Jaipur
1/20/2012 2:00,-3.9,-8.1,73,22,9.7,100.64,Snow,Ahmedabad
1/20/2012 3:00,-4.8,-9.9,67,19,25.0,100.75,Mostly Cloudy,Kolkata
1/20/2012 4:00,-6.0,-10.2,72,19,16.1,100.87,Snow,Delhi
1/20/2012 5:00,-6.3,-12.2,63,33,25.0,100.98,Snow,Delhi
1/20/2012 6:00,-7.6,-14.3,59,28,25.0,101.13,Cloudy,Chennai
1/20/2012 7:00,-8.6,-15.6,57,28,25.0,101.27,Mostly Cloudy,Chennai
1/20/2012 8:00,-10.4,-16.2,62,33,24.1,101.47,Mainly Clear,Bangalore
1/20/2012 9:00,-12.2,-18.1,61,32,24.1,101.59,Clear,Delhi
1/20/2012 10:00,-13.7,-20.3,57,33,24.1,101.72,Mainly Clear,Pune
1/20/2012 11:00,-14.2,-21.2,55,32,24.1,101.84,Clear,Chennai
1/20/2012 12:00,-15.2,-22.1,56,30,24.1,101.88,Clear,Mumbai
1/20/2012 13:00,-15.8,-23.7,51,30,24.1,101.96,Clear,Ahmedabad
1/20/2012 14:00,-15.5,-24.1,48,30,48.3,101.98,Mainly Clear,Ahmedabad
1/20/2012 15:00,-15.0,-23.9,47,30,48.3,102.09,Mainly Clear,Chennai
1/20/2012 16:00,-14.8,-24.1,45,24,48.3,102.15,Mainly Clear,Hyderabad
1/20/2012 17:00,-15.4,-24.3,46,17,48.3,102.21,Mainly Clear,Pune
1/20/2012 18:00,-15.9,-24.3,48,13,25.0,102.27,Mainly Clear,Chennai
1/20/2012 19:00,-16.3,-24.2,51,13,25.0,102.33,Mainly Clear,Delhi
1/20/2012 20:00,-16.9,-24.8,50,9,25.0,102.34,Mainly Clear,Pune
1/20/2012 21:00,-18.5,-25.6,54,9,25.0,102.37,Mainly Clear,Kolkata
1/20/2012 22:00,-18.1,-25.1,54,9,25.0,102.36,Mainly Clear,Chennai
1/20/2012 23:00,-17.4,-24.5,54,6,25.0,102.37,Mostly Cloudy,Pune
1/21/2012 0:00,-16.4,-23.7,53,6,25.0,102.29,Cloudy,Hyderabad
1/21/2012 1:00,-16.1,-23.6,52,0,25.0,102.26,Cloudy,Chennai
1/21/2012 2:00,-15.3,-22.8,53,0,25.0,102.27,Cloudy,Lucknow
1/21/2012 3:00,-15.9,-21.9,60,7,25.0,102.23,Cloudy,Jaipur
1/21/2012 4:00,-15.3,-21.8,58,7,25.0,102.18,Cloudy,Ahmedabad
1/21/2012 5:00,-14.8,-22.9,50,11,25.0,102.08,Cloudy,Bangalore
1/21/2012 6:00,-14.3,-22.0,52,9,25.0,101.98,Cloudy,Ahmedabad
1/21/2012 7:00,-13.9,-22.1,50,9,25.0,102.04,Cloudy,Lucknow
1/21/2012 8:00,-14.0,-21.8,52,9,25.0,102.06,Cloudy,Lucknow
1/21/2012 9:00,-15.9,-21.0,65,13,24.1,102.11,Snow,Mumbai
1/21/2012 10:00,-16.3,-21.4,65,17,24.1,102.12,Snow,Jaipur
1/21/2012 11:00,-15.9,-21.2,64,19,24.1,102.09,Snow,Ahmedabad
1/21/2012 12:00,-14.6,-20.3,62,15,24.1,102.03,Mostly Cloudy,Ahmedabad
1/21/2012 13:00,-13.4,-19.8,59,15,24.1,102.01,Mainly Clear,Kolkata
1/21/2012 14:00,-12.5,-19.7,55,13,24.1,102.01,Clear,Jaipur
1/21/2012 15:00,-11.8,-18.9,56,11,24.1,102.06,Clear,Ahmedabad
1/21/2012 16:00,-11.6,-18.8,55,7,48.3,102.11,Clear,Hyderabad
1/21/2012 17:00,-12.1,-19.8,53,11,48.3,102.16,Clear,Jaipur
1/21/2012 18:00,-13.0,-20.2,55,6,25.0,102.24,Clear,Delhi
1/21/2012 19:00,-13.4,-19.9,58,4,25.0,102.27,Clear,Kolkata
1/21/2012 20:00,-18.5,-24.4,60,4,25.0,102.36,Clear,Chennai
1/21/2012 21:00,-16.0,-20.8,66,9,25.0,102.47,Clear,Delhi
1/21/2012 22:00,-17.6,-23.3,61,0,25.0,102.52,Clear,Pune
1/21/2012 23:00,-17.4,-21.7,69,0,25.0,102.54,Mainly Clear,Delhi
1/22/2012 0:00,-18.3,-22.5,70,0,25.0,102.57,Clear,Delhi
1/22/2012 1:00,-17.5,-21.3,72,4,25.0,102.64,Clear,Hyderabad
1/22/2012 2:00,-18.5,-22.6,70,0,25.0,102.71,Clear,Lucknow
1/22/2012 3:00,-18.4,-23.0,67,0,16.1,102.75,Cloudy,Bangalore
1/22/2012 4:00,-17.2,-21.5,69,0,25.0,102.79,Mainly Clear,Delhi
1/22/2012 5:00,-19.5,-23.4,71,6,16.1,102.84,Mainly Clear,Mumbai
1/22/2012 6:00,-19.0,-22.9,71,6,0.8,102.85,Freezing Fog,Chennai
1/22/2012 7:00,-18.6,-22.8,69,6,12.9,102.91,Mainly Clear,Ahmedabad
1/22/2012 8:00,-18.5,-22.0,74,4,24.1,102.98,Mainly Clear,Pune
1/22/2012 9:00,-16.2,-19.2,78,7,48.3,103.01,Mostly Cloudy,Chennai
1/22/2012 10:00,-14.5,-17.2,80,9,8.0,103.02,Fog,Chennai
1/22/2012 11:00,-13.0,-15.5,81,6,8.0,103.04,Fog,Jaipur
1/22/2012 12:00,-11.5,-15.4,73,9,8.0,102.97,Haze,Pune
1/22/2012 13:00,-11.2,-16.0,68,11,8.0,102.86,Haze,Delhi
1/22/2012 14:00,-9.4,-14.8,65,9,16.1,102.74,Cloudy,Delhi
1/22/2012 15:00,-8.7,-14.5,63,9,16.1,102.65,Cloudy,Delhi
1/22/2012 16:00,-8.0,-14.7,59,6,19.3,102.6,Cloudy,Chennai
1/22/2012 17:00,-9.5,-15.8,60,19,19.3,102.57,Cloudy,Lucknow
1/22/2012 18:00,-10.4,-16.1,63,19,19.3,102.52,Mostly Cloudy,Chennai
1/22/2012 19:00,-10.4,-16.2,62,19,19.3,102.47,Mostly Cloudy,Bangalore
1/22/2012 20:00,-12.3,-16.8,69,15,19.3,102.44,Mainly Clear,Jaipur
1/22/2012 21:00,-12.9,-17.2,70,15,16.1,102.38,Clear,Hyderabad
1/22/2012 22:00,-13.2,-17.0,73,13,16.1,102.33,Mostly Cloudy,Pune
1/22/2012 23:00,-13.3,-17.1,73,9,16.1,102.28,Mainly Clear,Lucknow
1/23/2012 0:00,-12.9,-17.0,71,11,25.0,102.22,Mostly Cloudy,Delhi
1/23/2012 1:00,-12.9,-17.2,70,11,25.0,102.14,Mainly Clear,Bangalore
1/23/2012 2:00,-13.2,-17.1,72,13,25.0,102.1,Mostly Cloudy,Chennai
1/23/2012 3:00,-12.1,-16.0,73,13,25.0,101.99,Cloudy,Kolkata
1/23/2012 4:00,-11.2,-15.2,72,11,25.0,101.88,Cloudy,Mumbai
1/23/2012 5:00,-9.9,-13.9,73,11,25.0,101.79,Cloudy,Jaipur
1/23/2012 6:00,-8.8,-12.8,73,7,25.0,101.76,Cloudy,Pune
1/23/2012 7:00,-8.1,-12.1,73,13,25.0,101.67,Mostly Cloudy,Delhi
1/23/2012 8:00,-7.2,-11.1,74,11,24.1,101.69,Mostly Cloudy,Delhi
1/23/2012 9:00,-4.9,-9.2,72,11,48.3,101.59,Mostly Cloudy,Lucknow
1/23/2012 10:00,-3.6,-7.9,72,9,48.3,101.58,Mostly Cloudy,Hyderabad
1/23/2012 11:00,1.2,-3.2,72,11,48.3,101.49,Cloudy,Jaipur
1/23/2012 12:00,2.3,-2.4,71,6,48.3,101.33,Cloudy,Jaipur
1/23/2012 13:00,2.5,-1.5,75,22,48.3,101.14,Cloudy,Pune
1/23/2012 14:00,2.7,-1.1,76,26,48.3,101.01,Rain,Delhi
1/23/2012 15:00,2.7,-0.9,77,30,24.1,100.86,Rain,Lucknow
1/23/2012 16:00,3.1,-0.3,78,28,24.1,100.71,Cloudy,Lucknow
1/23/2012 17:00,3.1,-0.4,78,28,16.1,100.61,Rain,Bangalore
1/23/2012 18:00,3.0,1.2,88,19,4.0,100.54,"Rain,Fog",Hyderabad
1/23/2012 19:00,3.2,1.4,88,22,8.0,100.43,"Rain,Fog",Mumbai
1/23/2012 20:00,2.9,1.2,89,26,9.7,100.32,"Drizzle,Fog",Ahmedabad
1/23/2012 21:00,3.3,1.7,89,24,11.3,100.22,Drizzle,Jaipur
1/23/2012 22:00,3.6,2.2,91,28,25.0,100.1,Cloudy,Kolkata
1/23/2012 23:00,4.0,2.5,90,22,25.0,100.08,Cloudy,Mumbai
1/24/2012 0:00,3.5,2.3,92,17,12.9,100.04,Rain,Kolkata
1/24/2012 1:00,3.1,1.9,92,19,16.1,100.04,Cloudy,Delhi
1/24/2012 2:00,3.1,2.1,93,9,9.7,100.09,Rain,Lucknow
1/24/2012 3:00,5.0,3.6,91,19,9.7,100.19,Rain,Ahmedabad
1/24/2012 4:00,4.2,1.2,81,30,25.0,100.25,Cloudy,Hyderabad
1/24/2012 5:00,3.7,-0.2,76,41,25.0,100.37,Cloudy,Kolkata
1/24/2012 6:00,3.4,-0.6,75,28,25.0,100.45,Cloudy,Hyderabad
1/24/2012 7:00,2.9,-1.1,75,26,16.1,100.49,Cloudy,Mumbai
1/24/2012 8:00,3.0,-1.7,71,28,19.3,100.52,Mostly Cloudy,Hyderabad
1/24/2012 9:00,2.9,-1.8,71,30,24.1,100.6,Cloudy,Delhi
1/24/2012 10:00,3.0,-2.0,70,35,24.1,100.65,Cloudy,Kolkata
1/24/2012 11:00,3.1,-1.9,70,33,24.1,100.7,Cloudy,Ahmedabad
1/24/2012 12:00,3.2,-2.3,67,30,24.1,100.72,Cloudy,Pune
1/24/2012 13:00,2.8,-2.4,69,39,24.1,100.73,Cloudy,Kolkata
1/24/2012 14:00,2.4,-2.4,71,35,24.1,100.75,Rain,Pune
1/24/2012 15:00,1.9,-2.2,74,26,19.3,100.8,Snow,Kolkata
1/24/2012 16:00,1.7,-2.4,74,30,24.1,100.82,Cloudy,Jaipur
1/24/2012 17:00,1.6,-2.8,73,26,24.1,100.88,Snow Showers,Lucknow
1/24/2012 18:00,1.5,-2.9,72,22,25.0,100.95,Snow Showers,Lucknow
1/24/2012 19:00,1.5,-3.2,71,32,25.0,101.01,Snow Showers,Chennai
1/24/2012 20:00,1.3,-3.2,72,19,25.0,101.06,Cloudy,Kolkata
1/24/2012 21:00,1.1,-3.0,74,20,25.0,101.11,Mostly Cloudy,Jaipur
1/24/2012 22:00,1.1,-3.4,72,22,25.0,101.13,Mostly Cloudy,Hyderabad
1/24/2012 23:00,1.0,-3.4,72,28,25.0,101.16,Snow Showers,Mumbai
1/25/2012 0:00,0.5,-4.6,69,28,25.0,101.2,Cloudy,Delhi
1/25/2012 1:00,-0.1,-5.2,68,22,25.0,101.26,Mostly Cloudy,Lucknow
1/25/2012 2:00,-0.4,-5.9,66,20,25.0,101.37,Mostly Cloudy,Mumbai
1/25/2012 3:00,-0.5,-6.2,65,24,25.0,101.45,Cloudy,Kolkata
1/25/2012 4:00,-0.7,-6.0,67,24,25.0,101.52,Cloudy,Chennai
1/25/2012 5:00,-1.7,-7.7,64,33,25.0,101.58,Mostly Cloudy,Bangalore
1/25/2012 6:00,-2.8,-9.0,62,35,25.0,101.66,Mostly Cloudy,Kolkata
1/25/2012 7:00,-3.9,-10.0,63,37,25.0,101.79,Mostly Cloudy,Kolkata
1/25/2012 8:00,-4.7,-10.9,62,26,24.1,101.94,Mostly Cloudy,Mumbai
1/25/2012 9:00,-5.2,-11.3,62,28,24.1,102.05,Cloudy,Mumbai
1/25/2012 10:00,-5.3,-11.4,62,22,24.1,102.09,Mostly Cloudy,Jaipur
1/25/2012 11:00,-5.3,-11.9,60,19,24.1,102.14,Mostly Cloudy,Ahmedabad
1/25/2012 12:00,-5.0,-11.8,59,20,24.1,102.06,Mostly Cloudy,Ahmedabad
1/25/2012 13:00,-4.7,-11.7,58,20,24.1,102.01,Mainly Clear,Delhi
1/25/2012 14:00,-4.5,-11.0,60,22,24.1,101.98,Mainly Clear,Jaipur
1/25/2012 15:00,-4.4,-11.2,59,22,24.1,101.94,Mainly Clear,Bangalore
1/25/2012 16:00,-4.4,-11.3,59,19,24.1,101.96,Mostly Cloudy,Bangalore
1/25/2012 17:00,-4.8,-11.4,60,20,24.1,102.01,Mainly Clear,Kolkata
1/25/2012 18:00,-5.1,-11.4,61,11,25.0,102.07,Mainly Clear,Bangalore
1/25/2012 19:00,-5.4,-11.5,62,13,25.0,102.14,Mostly Cloudy,Hyderabad
1/25/2012 20:00,-4.9,-11.6,59,7,25.0,102.07,Mostly Cloudy,Delhi
1/25/2012 21:00,-5.4,-11.1,64,7,25.0,102.01,Mostly Cloudy,Lucknow
1/25/2012 22:00,-5.5,-11.3,64,0,25.0,101.99,Mostly Cloudy,Lucknow
1/25/2012 23:00,-5.4,-11.4,63,6,25.0,102.01,Mostly Cloudy,Bangalore
1/26/2012 0:00,-5.9,-11.7,64,6,25.0,101.99,Mostly Cloudy,Kolkata
1/26/2012 1:00,-7.0,-12.1,67,4,25.0,101.95,Clear,Delhi
1/26/2012 2:00,-8.2,-12.6,71,6,25.0,101.99,Clear,Lucknow
1/26/2012 3:00,-8.1,-12.5,71,0,25.0,101.97,Clear,Mumbai
1/26/2012 4:00,-8.5,-13.5,67,0,25.0,101.95,Clear,Lucknow
1/26/2012 5:00,-9.0,-13.9,68,6,25.0,102.02,Clear,Jaipur
1/26/2012 6:00,-11.2,-15.0,73,6,25.0,102.06,Clear,Kolkata
1/26/2012 7:00,-10.6,-14.4,74,6,24.1,102.01,Mainly Clear,Lucknow
1/26/2012 8:00,-9.2,-13.3,72,6,24.1,102.08,Clear,Ahmedabad
